window,threshold,maturity,signal,direction,horizon,correct_sign,n,mean_bps,std_pp,t_stat,t_pvalue,sign_p,wilcoxon_p,cohen_d,ci_low_bps,ci_high_bps,boot_low_bps,boot_high_bps,t_p_bh,sig_bh
60,2.0,5y,z<-2.0,negative,20,True,47,3.208510638297881,0.11179111534021913,1.967637647315689,0.055156086009266955,0.03998605682605215,0.014184076758127162,0.2870094486966402,-0.07379947186224589,6.490820748458008,0.6264361702127714,7.2183510638297905,0.06904841083574148,False
60,2.0,5y,z>+2.0,positive,5,True,37,-3.991891891891899,0.11461926791153645,-2.118468462365511,0.04110488146309605,0.007632078602910042,0.00018856643873732537,-0.34827406985122733,-7.813488551144704,-0.17029523263909427,-8.06277027027028,-1.2729729729729815,0.055491589975179674,False
60,2.0,5y,z>+2.0,positive,10,True,37,-3.848648648648652,0.11693959067769938,-2.001923869975313,0.05287180960487429,0.09887174959294498,0.002268537733471021,-0.3291142568863632,-7.747608720642848,0.05031142334554484,-8.109391891891896,-1.118918918918921,0.06797804092055265,False
60,2.0,5y,z>+2.0,positive,20,True,37,-4.213513513513512,0.11960192356362888,-2.142925578221992,0.038951426370966935,0.0025632079923525453,0.000996397517155856,-0.35229479493044275,-8.201240183376225,-0.22578684365079926,-8.67567567567567,-1.392635135135132,0.05302631153022389,False
60,2.0,10y,z<-2.0,negative,5,True,44,2.5590909090908998,0.03907911961459745,4.343774595522675,8.389352334797916e-05,0.00038813090293388086,3.8579728425247595e-06,0.6548486594193866,1.3709770785993203,3.7472047395824792,1.4147159090908925,3.6936363636363536,0.0006104707881634389,True
60,2.0,10y,z<-2.0,negative,10,True,44,2.93636363636363,0.05517544571387847,3.530126962766739,0.0010043920039844937,0.0006061066312668117,0.00032021954818315393,0.5321866635370082,1.258876763509173,4.6138505092180875,1.3863636363636325,4.444943181818181,0.003968573284036292,True
60,2.0,10y,z<-2.0,negative,20,True,43,3.0348837209302277,0.06806190589698483,2.9239650530101455,0.005548738087938592,0.03153949735315109,0.0038951322635512042,0.4459004902865458,0.9402474320711354,5.12952000978932,0.9674418604651075,4.9943604651162765,0.013619629852212909,True
60,2.0,10y,z>+2.0,positive,5,True,37,-3.024324324324326,0.06861584098175598,-2.6810495093051188,0.011004472930975527,0.007632078602910042,0.00046338878746610135,-0.4407618242452866,-5.312090364411794,-0.7365582842368583,-5.335945945945943,-1.0760810810810897,0.021717608687563568,True
60,2.0,10y,z>+2.0,positive,10,True,37,-4.100000000000001,0.06481255022498848,-3.8479162272814484,0.0004687470299861596,4.12575900554657e-05,5.546273314394057e-06,-0.6325935310009212,-6.260958012824133,-1.93904198717587,-6.236554054054053,-2.263040540540539,0.002233441731110525,True
60,2.0,10y,z>+2.0,positive,20,True,37,-3.9270270270270182,0.06800843438241423,-3.5123838789097546,0.001216170700636491,0.007632078602910042,0.00016306739416904747,-0.5774323527204264,-6.194541122802261,-1.6595129312517765,-6.043243243243233,-2.062027027027019,0.004581852407049105,True
60,2.5,2y,z<-2.5,negative,5,True,19,3.3631578947368403,0.061232898316651074,2.394083213000957,0.027761842445762793,0.1670684814453125,0.025821685791015625,0.549240357257807,0.41182666803056545,6.314489121443115,0.909736842105253,6.037368421052638,0.041642763668644195,True
60,2.5,2y,z<-2.5,negative,10,True,19,3.989473684210524,0.05670772506344575,3.066550916640124,0.006647941399931756,0.0192108154296875,0.00202178955078125,0.703515028992438,1.2562488267206346,6.722698541700413,1.4736842105263115,6.513289473684207,0.0154086245387513,True
60,2.5,2y,z<-2.5,negative,20,True,19,3.7105263157894752,0.06638012983888264,2.4365437785571618,0.025440347341462763,0.1670684814453125,0.036067962646484375,0.5589814790654428,0.5111064710319795,6.90994616054697,1.1338157894736836,6.793552631578946,0.03925082161254255,True
60,2.5,2y,z>+2.5,positive,5,True,23,-27.547826086956512,0.6679969971057448,-1.9777743510671588,0.06061432424031188,0.002599477767944336,3.266334533691406e-05,-0.41239445994987994,-56.434182394599205,1.3385302206861793,-53.079239130434786,-2.6861956521739003,0.07273718908837425,False
60,2.5,2y,z>+2.5,positive,10,True,23,-26.304347826086953,0.6415946382583767,-1.9662137583781967,0.06201737688469142,0.002599477767944336,0.0016598701477050781,-0.4099839097391884,-54.048980520701804,1.4402848685278968,-52.305543478260866,-2.2164130434782674,0.07333441646218986,False
60,2.5,2y,z>+2.5,positive,20,True,23,-17.530434782608694,0.5642582769991551,-1.4899739210726444,0.15042924257869153,0.6776394844055176,0.3446848392486572,-0.3106810391127846,-41.930792433249344,6.8699228680319555,-43.10391304347825,0.32652173913043164,0.15621498267787198,False
60,2.5,5y,z<-2.5,negative,5,True,25,2.648000000000004,0.037969417518137816,3.4870168850168257,0.0019024688354455008,0.0009105205535888672,0.00012022256851196289,0.6974033770033651,1.0806994759692359,4.215300524030773,1.3918000000000044,4.4282,0.006221007111631975,True
60,2.5,5y,z<-2.5,negative,10,True,25,3.628000000000005,0.02884949450741465,6.287805145195122,1.6862997925676831e-06,1.9431114196777344e-05,5.960464477539062e-07,1.2575610290390244,2.4371513956490327,4.818848604350976,2.701700000000003,4.825000000000027,2.2765047199663723e-05,True
60,2.5,5y,z<-2.5,negative,20,True,24,3.229166666666678,0.050172293728421705,3.1530592045691574,0.004449967442463882,0.022655844688415527,0.0015796422958374023,0.6436155149983532,1.110576508057751,5.347756825275606,1.5846875000000122,5.50854166666668,0.012014912094652483,True
60,2.5,5y,z>+2.5,positive,5,True,13,-7.776923076923073,0.18836098049850708,-1.4886360670334036,0.16238629245979389,0.09228515625,0.01708984375,-0.4128733592456911,-19.159463209161636,3.6056170553154923,-19.79730769230768,-0.8728846153846112,0.16649733783852286,False
60,2.5,5y,z>+2.5,positive,10,True,13,-8.523076923076928,0.18891583392530212,-1.6266710011733905,0.12976223066693554,0.09228515625,0.01708984375,-0.4511573617723848,-19.939146512325596,2.8929926661717356,-20.348461538461553,-1.4798076923076988,0.14014320912029038,False
60,2.5,5y,z>+2.5,positive,20,True,13,-8.676923076923071,0.19399276354465475,-1.6126937157581889,0.13278357459629658,0.5810546875,0.09423828125,-0.4472807602911307,-20.399788452580854,3.045942298734711,-21.53923076923077,-1.2532692307692235,0.1405943731019611,False
60,2.5,10y,z<-2.5,negative,5,True,21,4.171428571428566,0.04874540271363332,3.9215774453590666,0.0008450708257286068,0.00022125244140625,0.00035381317138671875,0.8557583565233083,1.9525644423577668,6.390292700499366,2.252142857142851,6.082023809523799,0.0036026703623166924,True
60,2.5,10y,z<-2.5,negative,10,True,21,4.3142857142857025,0.07049842956710857,2.8043945059174638,0.010950118456276544,0.0783538818359375,0.004878997802734375,0.6119690524707172,1.1052356744030398,7.5233357541683645,1.5336904761904577,7.291190476190458,0.021717608687563568,True
60,2.5,10y,z<-2.5,negative,20,True,21,5.533333333333331,0.08196360981150926,3.0936800982454664,0.005726339044811509,0.0014896392822265625,0.0010023117065429688,0.6750963441042034,1.8023945457654067,9.264272120901255,2.379761904761904,9.207261904761902,0.013845775003872605,True
60,2.5,10y,z>+2.5,positive,5,True,20,-4.235000000000004,0.08897384299243286,-2.1286588431427007,0.0465862969031941,0.5034446716308594,0.058258056640625,-0.475982587417314,-8.399104031500173,-0.07089596849983587,-8.117875,-1.0573750000000115,0.06186049260915938,False
60,2.5,10y,z>+2.5,positive,10,True,20,-5.8350000000000035,0.08179388408483972,-3.190325730265594,0.004817515972968057,0.0025768280029296875,0.0005855560302734375,-0.7133785203240526,-9.663071610874516,-2.0069283891254903,-9.393374999999999,-2.8073750000000017,0.012387898216203575,True
60,2.5,10y,z>+2.5,positive,20,True,20,-5.449999999999999,0.07774824418393123,-3.1348799205146647,0.005453721928465952,0.04138946533203125,0.0007076263427734375,-0.7009804603569927,-9.088729835193273,-1.8112701648067246,-8.642624999999997,-2.7768750000000004,0.013592353114022833,True
120,1.5,2y,z<-1.5,negative,5,True,57,0.7631578947368451,0.03519823026139008,1.636933365809914,0.1072525707894046,0.42704285650325524,0.12417960401140479,0.2168171209374621,-0.17077686496588676,1.6970926544395772,-0.04947368421052404,1.7547368421052687,0.11913049524374361,False
120,1.5,2y,z<-1.5,negative,10,True,57,0.9877192982456188,0.03680162563152359,2.026301024020147,0.047507044496874824,0.11116111910399346,0.044411587750991716,0.26839012714687166,0.011240732828975142,1.9641978636622623,0.0832017543859625,2.0627631578947496,0.06257025372759123,False
120,1.5,2y,z<-1.5,negative,20,True,57,1.3719298245614095,0.04697444380647117,2.204995353414232,0.031578008865385455,0.06273668035582848,0.03921847109752487,0.2920587692775222,0.12553006063096198,2.618329588491857,0.10692982456141063,2.622807017543849,0.04556471497461588,True
120,1.5,2y,z>+1.5,positive,5,True,65,-15.932307692307694,0.5196132909341182,-2.472037828548741,0.016103981331315933,0.0010900838044475786,0.00010228243989891208,-0.3066185559585263,-28.807694618454565,-3.05692076616082,-29.47876923076922,-4.11203846153846,0.029805896668784086,True
120,1.5,2y,z>+1.5,positive,10,True,65,-18.732307692307685,0.558834588331274,-2.7024936535655804,0.008801680090450677,0.024811974571552153,0.0040765935704213455,-0.335203083049027,-32.579550782537716,-4.885064602077657,-33.4938846153846,-6.679884615384609,0.018761475982276444,True
120,1.5,2y,z>+1.5,positive,20,True,64,-15.949999999999994,0.530592181898738,-2.4048601610257436,0.01912898279646761,0.01685819004428113,0.019949108130260566,-0.3006075201282179,-29.20379835790984,-2.6962016420901485,-28.807656249999987,-3.6971093750000033,0.03261994961081845,True
120,1.5,5y,z<-1.5,negative,5,True,76,1.0565789473684206,0.02930362231366207,3.143311641239874,0.002393061803686088,0.060370037339928545,0.011530272219387754,0.36056257347946286,0.38696249276329875,1.7261954019735428,0.4727960526315763,1.7087828947368457,0.0069227859320918975,True
120,1.5,5y,z<-1.5,negative,10,True,76,1.4026315789473687,0.04006660244616391,3.051883081858785,0.0031444218545924533,0.01544026202090637,0.004894077312669786,0.3500749984558924,0.4870704926456002,2.3181926652491374,0.5675328947368401,2.311940789473687,0.008782695524896163,True
120,1.5,5y,z<-1.5,negative,20,True,75,0.7586666666666692,0.0431443502089782,1.5228520145867708,0.13205791816041113,0.4159851975073046,0.41748498991814265,0.17584380411152722,-0.23399468006797647,1.7513280134013147,-0.12890000000000174,1.878433333333339,0.1405943731019611,False
120,1.5,5y,z>+1.5,positive,5,True,59,-2.691525423728816,0.09396024253421982,-2.2002922200020385,0.03178279501315799,0.0015471669302425245,0.0006366321172431113,-0.28645364796164474,-5.140142680437743,-0.2429081670198896,-5.546737288135594,-0.9336016949152601,0.04556471497461588,True
120,1.5,5y,z>+1.5,positive,10,True,59,-2.8016949152542385,0.09930456313532313,-2.167093465363158,0.03434727516262777,0.5118423084381691,0.029578489565678098,-0.2821315382492893,-5.389585925375206,-0.21380390513327033,-5.7452118644067784,-0.8199152542372898,0.04766516900676701,True
120,1.5,5y,z>+1.5,positive,20,True,59,-2.9491525423728815,0.10057804876045542,-2.2522678447078652,0.02810568218896152,0.008641499683281734,0.004379877023893605,-0.2932202979396443,-5.570230768637252,-0.3280743161085103,-5.71076271186441,-0.9062711864406764,0.04175161716015694,True
120,1.5,10y,z<-1.5,negative,5,True,74,1.6581081081081146,0.035256402024976395,4.045672404053611,0.00012816340983075108,9.612986582365388e-05,7.416711426899352e-05,0.47029986410226293,0.8412835202934787,2.4749326959227504,0.8490202702702744,2.5165540540540627,0.0008164320318527928,True
120,1.5,10y,z<-1.5,negative,10,True,73,1.5712328767123283,0.04877313680365647,2.752461798272065,0.007479897833229145,0.34918183817058834,0.015800916965671773,0.32215128648328695,0.4332713993055666,2.7091943541190897,0.5713356164383575,2.719178082191777,0.016829770124765577,True
120,1.5,10y,z<-1.5,negative,20,True,72,1.5458333333333332,0.06011091567343316,2.1821046384105602,0.03241247069704157,0.09592363141082376,0.031203920981217884,0.2571634978464544,0.13329606608301556,2.9583706005836508,0.3119444444444431,2.895868055555555,0.04605982678000644,True
120,1.5,10y,z>+1.5,positive,5,True,59,-1.8508474576271128,0.05888866552184135,-2.4141537175491075,0.018948313356331986,0.11747735024505848,0.013294539672194168,-0.3142960434280257,-3.385494439501658,-0.3162004757525677,-3.506016949152539,-0.5126694915254146,0.03261994961081845,True
120,1.5,10y,z>+1.5,positive,10,True,59,-2.030508474576266,0.06353935903133884,-2.45464099312209,0.01712402025530461,0.19252645776146274,0.029716549110354495,-0.31956703774345285,-3.686353189405496,-0.37466375974703653,-3.856822033898298,-0.7143644067796558,0.0308232364595483,True
120,1.5,10y,z>+1.5,positive,20,True,59,-2.211864406779655,0.06472010952895625,-2.6250964355052857,0.01105673245380373,0.2975952082844287,0.02425367193043187,-0.3417584461580756,-3.8984796471668695,-0.525249166392441,-4.065084745762704,-0.577033898305083,0.021717608687563568,True
120,2.0,2y,z<-2.0,negative,5,True,37,1.9567567567567643,0.041059266473761534,2.8988551679348835,0.006342458530899662,0.020073851919732988,0.006860146357212216,0.4765688539533963,0.587772654462524,3.3257408590510047,0.6634459459459511,3.3047972972973003,0.015109974735378609,True
120,2.0,2y,z<-2.0,negative,10,True,37,2.0054054054054147,0.04834709341254589,2.523089600023841,0.016190857449709873,0.3240086000878364,0.03355888980149757,0.41479337512459846,0.39343305523677313,3.617377755574057,0.5450000000000146,3.6284459459459657,0.029805896668784086,True
120,2.0,2y,z<-2.0,negative,20,True,37,1.4270270270270395,0.06447120315331518,1.3463788645421908,0.18659701351278435,0.7428293587290682,0.2946861638483824,0.221343321860073,-0.7225499077940534,3.5766039618481327,-0.5328378378378357,3.6164864864864867,0.18892947618169417,False
120,2.0,2y,z>+2.0,positive,5,True,40,-25.615,0.6464544543418829,-2.5060309112627626,0.01649080658783295,0.0022214337732293643,0.00019334589705977123,-0.39623827831888203,-46.289616455802005,-4.94038354419799,-45.8599375,-7.257500000000003,0.03001697378908919,True
120,2.0,2y,z>+2.0,positive,10,True,40,-30.24499999999999,0.6899577820603525,-2.772433047894123,0.008486924316303976,0.0022214337732293643,6.268265497055836e-05,-0.4383601545834057,-52.310920373795824,-8.179079626204159,-53.711625,-11.034562499999998,0.01833175652321659,True
120,2.0,2y,z>+2.0,positive,20,True,40,-25.484999999999996,0.6555257647149562,-2.4588094170313677,0.018482466499828584,0.01658900337497471,0.012015921452984912,-0.3887719045044965,-46.44973103611804,-4.520268963881952,-45.255062499999994,-6.828624999999998,0.03254521274969816,True
120,2.0,5y,z<-2.0,negative,5,True,44,1.4613636363636302,0.039257774172525066,2.469215316582877,0.017589783605609793,0.001913961001264397,0.0008596475530369219,0.3722482150774558,0.26781821086050706,2.654909061866753,0.2260795454545393,2.620681818181813,0.031313680704492156,True
120,2.0,5y,z<-2.0,negative,10,True,44,2.25454545454545,0.025769510148176165,5.8033554402334975,7.059817351005498e-07,0.009559878856634896,4.794684400621918e-06,0.8748887509237405,1.4710807369676102,3.0380101721232897,1.5336363636363586,3.144488636363632,1.241692858451737e-05,True
120,2.0,5y,z<-2.0,negative,20,True,44,2.60681818181818,0.11165549127338543,1.5486632510707903,0.12879203179594445,0.2220528201560228,0.07996038545242998,0.23346976956426235,-0.7878190244582903,6.001455388094651,-0.007386363636368116,6.268011363636362,0.14002892047612753,False
120,2.0,5y,z>+2.0,positive,5,True,33,-4.042424242424246,0.12304674678324241,-1.887246913191262,0.06822644462295815,0.08014331245794892,0.004560625413432717,-0.3285275188579612,-8.405472167023447,0.32062368217495585,-9.538787878787886,-1.1118181818181883,0.0783878299923349,False
120,2.0,5y,z>+2.0,positive,10,True,33,-3.8545454545454563,0.12665605268528699,-1.7482526391837399,0.09000975058108038,0.48685024166479707,0.06795923435129225,-0.3043317214474678,-8.345573801519416,0.6364828924285026,-9.53553030303031,-0.7341666666666723,0.10126096940371543,False
120,2.0,5y,z>+2.0,positive,20,True,33,-5.03636363636364,0.12650267244751642,-2.287043100361395,0.028951893821123717,0.004551384132355452,0.0007033341098576784,-0.39812310198056344,-9.52195335659147,-0.5507739161358084,-10.543333333333337,-2.016136363636374,0.04225411530650488,True
120,2.0,10y,z<-2.0,negative,5,True,42,2.3642857142857103,0.046593635820299614,3.288501182936269,0.002072978189437619,0.002887247974285856,0.0005859850175511383,0.5074267488813684,0.9123258090847948,3.816245619486626,1.1282142857142745,3.6548809523809447,0.006336272956394231,True
120,2.0,10y,z<-2.0,negative,10,True,42,3.0452380952380844,0.057416833760412504,3.4372146925591283,0.0013605164813772894,0.007915897334896727,0.00036107758796788403,0.5303737416007954,1.256003599238858,4.834472591237311,1.5463690476190437,4.813869047619035,0.004897859332958242,True
120,2.0,10y,z<-2.0,negative,20,True,42,2.8857142857142875,0.07272687678067695,2.57147932693494,0.013850576619047893,0.27995623852893914,0.021761736077678506,0.3967878745043266,0.6193852633711805,5.152043308057394,0.8683928571428671,5.072678571428573,0.026711826336735224,True
120,2.0,10y,z>+2.0,positive,5,True,33,-2.436363636363632,0.07339270151972623,-1.9069802921856376,0.06553485629649686,0.296206368599087,0.03874136274680495,-0.3319626592173876,-5.038755673679811,0.1660284009525465,-5.050378787878787,-0.36757575757575156,0.0769322226089311,False
120,2.0,10y,z>+2.0,positive,10,True,33,-3.8878787878787873,0.07053445858929408,-3.1664187555706245,0.003380635391181011,0.013530986849218607,0.0010252650827169418,-0.551202754743892,-6.388921937787235,-1.3868356379703388,-6.481969696969693,-2.0049999999999972,0.009282422599513963,True
120,2.0,10y,z>+2.0,positive,20,True,33,-4.139393939393936,0.07396533790986967,-3.2148853064829055,0.0029780024221608818,0.03508203336969018,0.001472702482715249,-0.5596396983189594,-6.762090780200502,-1.5166970985873687,-6.708333333333326,-1.8421212121212123,0.008463796357720401,True
120,2.5,2y,z<-2.5,negative,5,True,17,3.2294117647058926,0.046405501702225856,2.8693162073616914,0.011126922969554176,0.012725830078125,0.02667236328125,0.6959113997793482,0.8434610298924672,5.615362499519318,1.1161764705882533,5.4451470588235305,0.021717608687563568,True
120,2.5,2y,z<-2.5,negative,10,True,17,3.682352941176486,0.046024769546024955,3.2988171971381006,0.004530577599654572,0.002349853515625,0.0025787353515625,0.8000806907884934,1.3159776475183724,6.048728234834599,1.7235294117647224,5.881323529411774,0.012032025756459681,True
120,2.5,2y,z<-2.5,negative,20,True,17,2.735294117647062,0.07256802082914236,1.5541152198077361,0.13971237034477707,0.629058837890625,0.1454315185546875,0.37692830621454726,-0.9958092272165338,6.466397462510658,-0.3804411764705955,6.41911764705884,0.14602196126357345,False
120,2.5,2y,z>+2.5,positive,5,True,19,-32.05789473684211,0.7202185097276979,-1.9402045575500602,0.06818567315080842,0.0192108154296875,0.005329132080078125,-0.4451134524293557,-66.77131572859673,2.655526254912516,-67.75302631578947,-2.345263157894735,0.0783878299923349,False
120,2.5,2y,z>+2.5,positive,10,True,19,-41.13157894736841,0.7834590716553509,-2.2884207038541278,0.03442484428266506,0.1670684814453125,0.007144927978515625,-0.5249997151792822,-78.89309745438928,-3.3700604403475443,-79.0294736842105,-11.486184210526321,0.04766516900676701,True
120,2.5,2y,z>+2.5,positive,20,True,19,-31.431578947368415,0.7330888268621856,-1.8689014379597908,0.077998322529746,0.359283447265625,0.11337661743164062,-0.42875539492129355,-66.76532936825113,3.9021714735142874,-63.78276315789473,-0.7881578947368448,0.08836173601271925,False
120,2.5,5y,z<-2.5,negative,5,True,23,2.739130434782607,0.03738587376686893,3.51373574080729,0.0019584652018100664,0.002599477767944336,0.00025343894958496094,0.7326645491458336,1.1224440197516554,4.355816849813559,1.419456521739133,4.583043478260869,0.006221007111631975,True
120,2.5,5y,z<-2.5,negative,10,True,23,2.9434782608695653,0.03276337490518759,4.3085994261930685,0.0002839198659111977,0.002599477767944336,0.000152587890625,0.8984050847592961,1.526683686264151,4.360272835474979,1.6757608695652106,4.28923913043479,0.0015860351130211735,True
120,2.5,5y,z<-2.5,negative,20,True,23,1.2695652173913063,0.047982416080939914,1.2689275338273724,0.21772865275755932,0.4048728942871094,0.22261524200439453,0.2645896811969034,-0.8053500493253543,3.3444804841079674,-0.8023913043478292,3.4173913043478463,0.21908100463804106,False
120,2.5,5y,z>+2.5,positive,5,True,11,-8.927272727272731,0.2047574618464933,-1.4460236892237819,0.1787737372515978,0.548828125,0.1015625,-0.43599254682916067,-22.683066186231112,4.828520731685651,-21.39272727272727,-0.4904545454545519,0.1821468266337034,False
120,2.5,5y,z>+2.5,positive,10,True,11,-10.100000000000007,0.203481203063084,-1.6462410226759083,0.13073658088947301,0.0654296875,0.0244140625,-0.49636034424608577,-23.770053227240137,3.5700532272401246,-23.209090909090925,-1.736590909090917,0.1402604377754611,False
120,2.5,5y,z>+2.5,positive,20,True,11,-9.61818181818182,0.21135128018624266,-1.5093308272472832,0.16214389818697028,0.548828125,0.1748046875,-0.45508036713599664,-23.816954020720665,4.580590384357025,-22.47545454545456,-0.5536363636363637,0.16649733783852286,False
120,2.5,10y,z<-2.5,negative,5,True,21,3.79047619047617,0.04853442568106152,3.5789326481229704,0.0018780030153685116,0.0783538818359375,0.0006074905395507812,0.7809871317701078,1.581215620788837,5.999736760163503,1.8734523809523662,5.985952380952368,0.006221007111631975,True
120,2.5,10y,z<-2.5,negative,10,True,21,4.176190476190449,0.07190334120324637,2.6615882730123195,0.014983470716634865,0.11531829833984375,0.027621013367531002,0.5808061776136069,0.9031896253512383,7.449191327029658,1.418452380952352,7.373333333333293,0.02855673242464527,True
120,2.5,10y,z<-2.5,negative,20,True,21,3.1809523809523546,0.07270187002245485,2.005031653692251,0.05868355342982289,0.38331031799316406,0.11934185028076172,0.43753377732510584,-0.1283970659458518,6.490301827850561,0.5142857142856767,6.565595238095222,0.07094578847486051,False
120,2.5,10y,z>+2.5,positive,5,True,19,-4.284210526315791,0.09088042397561917,-2.054836445533484,0.05470454500327618,0.359283447265625,0.049365997314453125,-0.47141181113604086,-8.664506748593642,0.09608569596206012,-8.682631578947369,-0.9496052631578921,0.06904841083574148,False
120,2.5,10y,z>+2.5,positive,10,True,19,-5.1789473684210465,0.08768730995694515,-2.574432745621622,0.0190974403120682,0.1670684814453125,0.014068603515625,-0.5906153776371897,-9.405340421441538,-0.9525543154005549,-9.587631578947368,-2.1169736842105134,0.03261994961081845,True
120,2.5,10y,z>+2.5,positive,20,True,19,-5.047368421052617,0.08879650169601443,-2.47768419453109,0.023365722831888716,0.063568115234375,0.012359619140625,-0.5684197377878418,-9.327222804598264,-0.7675140375069688,-8.936184210526307,-2.0548684210526167,0.03720984256365995,True
